MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
13,4.838059349133916,18.970227179981634,1,1,0,0,2.2596737867230705,5,14.15774869634931,14.15774869634931,0.0,3,4,4,4,0,2,11.571484826325582,6,0.0,7.920955300440633,12.133807288956845,4,1,12.133807288956845,0.0,0.0,12.133807288956845,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.0,3,14.15774869634931,3,1.1943176378757767,10.68838996487107,5,5,2,7.020909424392293,0.0,0.0,0.0,0.0,0.0,3,0,0.0,5,0,14.192206665778837,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,6.098626104970388,21.160507778647517,1,1,3,0,2.055641538058108,4,14.103851511653946,14.103851511653946,0.0,3,4,4,4,3,1,9.835883259370169,6,0.0,10.221051196470764,11.861672733907639,4,1,11.861672733907639,10.942769292012862,0.0,13.416660270967371,0.0,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.7304631471189666,3,2.2596737867230705,6,0.0,3,14.103851511653946,3,0.7304631471189666,8.881411175249276,5,5,2,8.93850105069204,0.0,0.0,0.0,0.0,0.0,3,2,0.0,8,1,14.850590203012555,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.859551208605442,18.701757985250964,1,2,0,0,2.440268378362637,4,14.178149219316415,14.179713812657004,13.496903957925936,2,4,2,4,3,1,10.946836606797339,6,0.0,9.222126215438918,12.054211355589617,0,1,12.054211355589617,12.054211355589617,0.0,14.103851511653946,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2,2.440268378362637,6,0.7304631471189666,5,14.178149219316415,2,1.1943176378757767,10.634887347225343,5,5,2,0.0,2.885846472488202,0.0,0.0,8.081454683660327,0.0,3,4,0.0,8,1,15.405750171578276,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.448232316019433,20.50662108948063,1,1,3,0,2.2596737867230705,5,14.132483878148479,14.132483878148479,9.492944395952554,2,4,4,4,3,0,9.616086912297321,5,7.812235750158614,7.382905995629807,11.155152787887882,2,1,12.238865155288721,11.155152787887882,0.0,13.757329159016129,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,2,14.132483878148479,3,1.1943176378757767,10.463745203158789,5,5,2,8.355622538951035,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,1,14.820403837181242,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,21.2480098371008,1,1,3,0,2.2596737867230705,7,14.103851511653946,14.189087426187385,0.0,3,2,4,4,3,6,0.0,6,0.0,12.374859997919224,12.374859997919224,0,1,12.52811325381343,0.0,0.0,12.52811325381343,0.0,0.7304631471189666,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,6,0.7304631471189666,2,14.103851511653946,3,0.7304631471189666,9.025890350388508,5,5,2,0.0,4.792129643835174,0.0,0.0,0.0,0.0,3,0,0.0,10,3,14.545800970549605,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,6.448232316019433,21.74553971588407,1,1,3,0,2.055641538058108,4,14.10863912353132,14.10863912353132,5.559490358416789,3,4,4,4,2,1,11.64405894253928,6,0.0,9.207511306740143,12.560421753361561,4,1,12.9591822856806,0.0,0.0,12.9591822856806,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,2.055641538058108,6,1.1943176378757767,2,14.10863912353132,3,0.7304631471189666,9.558415980517164,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,0,14.89348624815649,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.859551208605442,21.872709539033703,1,1,2,0,2.6025944687727294,4,14.179713812657004,14.18127774085417,0.0,2,4,2,4,3,2,8.873157741448868,6,0.0,11.32179316058309,12.203296270435331,0,1,12.669944418938893,12.745741320974158,0.0,14.829616442063276,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,2,2.750250297485029,6,0.7304631471189666,5,14.179713812657004,0,1.1943176378757767,11.082058158929451,5,5,2,8.190318298434116,5.357203202420049,0.0,0.0,0.0,0.0,3,4,0.0,7,1,15.98834783114459,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.986732432057258,21.158680842896825,1,1,0,0,2.440268378362637,4,14.184403604277843,14.185965540731983,7.483295642295591,2,4,2,4,3,6,0.0,6,0.0,13.383657429201186,13.383657429201186,0,1,13.383657429201186,0.0,0.0,13.383657429201186,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,6,0.7304631471189666,5,14.184403604277843,2,1.5409627556327752,11.650576377672293,5,5,2,10.105326135535595,6.244955797756471,0.0,0.0,0.0,0.0,3,4,0.0,0,0,15.579478642432312,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.968980585391403,19.793909671205796,1,1,3,0,2.055641538058108,6,14.138816396803929,14.138816396803929,0.0,3,4,4,4,3,0,11.812492076604793,6,0.0,0.0,11.812492076604793,4,1,11.812492076604793,0.0,0.0,11.812492076604793,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.055641538058108,6,0.0,3,14.143558628326556,3,1.1943176378757767,10.524981344043688,5,5,2,8.6582707430638,0.0,0.0,0.0,0.0,0.0,3,1,0.0,9,0,13.835525131485651,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12,6.382450834594188,22.412728709528036,1,1,3,0,2.440268378362637,8,13.990324332355753,14.185965540731983,0.0,3,4,4,4,3,6,0.0,6,0.0,13.242388126529248,13.242388126529248,0,1,13.635848476319111,13.886731982668,0.0,16.001018707816186,0.0,0.0,1.5409627556327752,0.0,1.5409627556327752,0.7304631471189666,2,2.885846472488202,6,0.7304631471189666,0,14.187526814497952,3,1.5409627556327752,11.737301110175862,5,5,2,9.041486785480258,0.0,0.0,0.0,0.0,0.0,3,4,0.0,7,2,17.227038852099994,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,20.025403675619486,1,1,3,0,2.6025944687727294,4,14.189087426187385,14.19064737641105,8.567309925236039,2,4,2,4,3,2,13.23018602656737,6,0.0,10.449436038330251,14.182841004523032,0,1,14.182841004523032,0.0,0.0,14.182841004523032,0.7304631471189666,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,2,2.6025944687727294,6,0.0,3,14.189087426187385,0,1.5409627556327752,11.79385651815942,5,5,2,7.724358962810533,0.0,0.0,0.0,0.0,0.0,3,4,0.0,9,1,16.46644337023281,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.952063659629821,21.088130448087252,1,1,3,0,2.440268378362637,4,14.1671783900609,14.168747656702982,8.567309925236039,2,4,2,4,3,0,11.147538247731708,6,0.0,0.0,11.147538247731708,2,1,12.452356717727342,12.449802007625077,0.0,14.54438338806872,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,2,2.6025944687727294,6,0.7304631471189666,5,14.1671783900609,2,1.5409627556327752,11.318183797820266,5,5,2,7.136865651218368,5.133567292834429,8.355622538951035,0.0,0.0,0.0,3,4,0.0,8,1,15.42606469721655,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.684506656824126,18.961984088508054,1,0,0,0,2.2596737867230705,6,14.055628032763455,14.103851511653946,0.0,3,1,4,4,3,6,0.0,6,0.0,9.17063676912744,9.17063676912744,4,1,12.222495897661254,9.532407056589415,0.0,13.109989159434956,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1,2.2596737867230705,6,0.0,3,0.0,1,0.0,0.0,3,3,0,0.0,7.397497957722461,0.0,0.0,0.0,0.0,3,2,0.0,5,2,13.725569852511391,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,5.817079684419317,20.72521395619337,1,1,0,0,1.8203341036428238,4,14.087847482241104,14.103851511653946,0.0,3,4,4,4,3,1,8.711412885510219,6,0.0,10.736626193764538,11.708649944413567,0,1,11.708649944413567,0.0,0.0,11.708649944413567,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,3,1.8203341036428238,6,0.0,3,14.121375611147648,3,1.1943176378757767,10.463745203158789,5,5,2,7.59329340870847,0.0,0.0,0.0,0.0,0.0,3,4,0.0,5,3,13.720249289119824,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.448232316019433,20.73718293716853,1,1,0,0,2.750250297485029,4,14.187526814497952,14.189087426187385,0.0,2,4,0,4,1,2,12.819897354444059,6,0.0,10.83510235379398,14.01658615474822,0,1,14.094257485221013,0.0,0.0,14.094257485221013,0.7304631471189666,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,0,2.6025944687727294,6,1.5409627556327752,0,14.187526814497952,0,1.5409627556327752,11.177886445230312,5,5,2,8.190318298434116,7.812235750158614,0.0,0.0,0.0,0.0,3,4,0.0,2,0,16.325261133993532,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.80273872401839,18.846466623148658,1,1,0,0,2.2596737867230705,4,14.171884182186483,14.173451442269636,6.881187323763808,3,4,2,4,3,0,10.362125484014028,6,0.0,7.861125448736068,11.136081740934445,2,1,11.136081740934445,11.521047611844585,0.0,13.30476647802179,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,6,0.7304631471189666,5,14.171884182186483,0,1.1943176378757767,9.835883259370169,5,5,2,7.990963041593332,5.7737732204907655,0.0,0.0,0.0,0.0,3,4,0.0,7,0,14.48002949561566,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.357203202420049,19.00064484788129,1,1,3,0,2.2596737867230705,5,14.10065629283109,14.185965540731983,0.0,3,2,4,4,3,0,11.070359541275336,6,0.0,8.962610178176034,12.045568505952934,0,1,12.045568505952934,0.0,0.0,12.045568505952934,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,2.055641538058108,6,0.7304631471189666,2,14.10065629283109,3,0.7304631471189666,8.511219710154148,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,7,3,14.094257485221013,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,5.831327892742091,18.903365986781996,1,1,3,0,2.055641538058108,6,14.086243227218915,14.103851511653946,0.0,3,4,2,4,2,5,10.307493576715228,6,0.0,8.914178988939392,11.4835501066498,4,1,11.4835501066498,9.214828287694681,0.0,12.442126247803923,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.055641538058108,6,0.7304631471189666,2,14.086243227218915,3,1.1943176378757767,9.776483168029046,5,5,2,0.0,0.0,0.0,0.0,8.789225410028124,0.0,3,2,0.0,7,0,14.041036173344699,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,7.483295642295591,35.391370879389704,1,1,2,2,2.440268378362637,4,14.127727309259253,14.127727309259253,0.0,3,4,2,4,1,0,12.73165675448797,5,11.574819345696639,6.221213632878419,14.3895053203038,4,1,14.238681038875203,0.0,0.0,14.238681038875203,1.1943176378757767,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3,2.6025944687727294,6,1.1943176378757767,2,14.127727309259253,2,1.1943176378757767,10.337416044520737,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,3,16.612959322450603,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
